episode_id,policy_path_id,window_start,cycle_id,cycle_start_time_s,posting_end_time_s,cycle_end_time_s,n_posted_orders,n_filled_orders,n_canceled_orders
5,5,2025-05-29 10:35:00.009384-04:00,2,0.9014599766717626,1.0014599766717627,1.3024315819680798,10,3,7
5,6,2025-05-29 10:35:00.009384-04:00,0,0.0,0.1,0.40093608081670257,10,3,7
5,6,2025-05-29 10:35:00.009384-04:00,1,0.45093608081670256,0.5509360808167025,0.8519094385751014,10,3,7
5,6,2025-05-29 10:35:00.009384-04:00,2,0.9019094385751014,1.0019094385751015,1.3027879503429363,10,3,7
5,7,2025-05-29 10:35:00.009384-04:00,0,0.0,0.1,0.45491009040791797,10,3,7
5,7,2025-05-29 10:35:00.009384-04:00,1,0.504910090407918,0.604910090407918,0.905741539189624,10,3,7
5,7,2025-05-29 10:35:00.009384-04:00,2,0.955741539189624,1.055741539189624,1.3567255788177623,10,3,7
5,8,2025-05-29 10:35:00.009384-04:00,0,0.0,0.1,0.4008155385157955,10,3,7
5,8,2025-05-29 10:35:00.009384-04:00,1,0.4508155385157955,0.5508155385157955,0.8517696345074685,10,3,7
5,8,2025-05-29 10:35:00.009384-04:00,2,0.9017696345074685,1.0017696345074685,1.302683684298062,10,3,7
5,9,2025-05-29 10:35:00.009384-04:00,0,0.0,0.1,0.4008523249096123,10,3,7
5,9,2025-05-29 10:35:00.009384-04:00,1,0.4508523249096123,0.5508523249096123,0.8517948127454675,10,3,7
5,9,2025-05-29 10:35:00.009384-04:00,2,0.9017948127454676,1.0017948127454677,1.3026335606802126,10,3,7
6,0,2025-05-29 10:36:00.033398-04:00,0,0.0,0.1,0.5181758367139784,10,3,7
6,0,2025-05-29 10:36:00.033398-04:00,1,0.5681758367139784,0.6681758367139784,0.9690923719494605,10,3,7
6,0,2025-05-29 10:36:00.033398-04:00,2,1.0190923719494605,1.1190923719494605,1.420052141282679,10,3,7
6,1,2025-05-29 10:36:00.033398-04:00,0,0.0,0.1,0.40044229334056275,10,3,7
6,1,2025-05-29 10:36:00.033398-04:00,1,0.45044229334056274,0.5504422933405627,0.8512483647422086,10,3,7
6,1,2025-05-29 10:36:00.033398-04:00,2,0.9012483647422086,1.0012483647422086,1.301918335060384,10,3,7
6,2,2025-05-29 10:36:00.033398-04:00,0,0.0,0.1,0.40067706042720996,10,3,7
6,2,2025-05-29 10:36:00.033398-04:00,1,0.45067706042720995,0.55067706042721,0.85160382520453,10,3,7
6,2,2025-05-29 10:36:00.033398-04:00,2,0.9016038252045301,1.00160382520453,1.3025301450171274,10,3,7
6,3,2025-05-29 10:36:00.033398-04:00,0,0.0,0.1,0.40096242818954453,10,3,7
6,3,2025-05-29 10:36:00.033398-04:00,1,0.4509624281895445,0.5509624281895446,0.8519474155421578,10,3,7
6,3,2025-05-29 10:36:00.033398-04:00,2,0.9019474155421578,1.001947415542158,1.477754509665994,10,3,7
6,4,2025-05-29 10:36:00.033398-04:00,0,0.0,0.1,0.400996793930937,10,3,7
6,4,2025-05-29 10:36:00.033398-04:00,1,0.450996793930937,0.550996793930937,0.8518826839059576,10,3,7
6,4,2025-05-29 10:36:00.033398-04:00,2,0.9018826839059576,1.0018826839059576,1.3025817110746003,10,3,7
6,5,2025-05-29 10:36:00.033398-04:00,0,0.0,0.1,0.40068549048238855,10,3,7
6,5,2025-05-29 10:36:00.033398-04:00,1,0.45068549048238854,0.5506854904823886,0.8513863401815286,10,3,7
6,5,2025-05-29 10:36:00.033398-04:00,2,0.9013863401815286,1.0013863401815286,1.5626938656031308,10,3,7
6,6,2025-05-29 10:36:00.033398-04:00,0,0.0,0.1,0.6403757720240482,10,3,7
6,6,2025-05-29 10:36:00.033398-04:00,1,0.6903757720240482,0.7903757720240482,1.09105016117913,10,3,7
6,6,2025-05-29 10:36:00.033398-04:00,2,1.14105016117913,1.24105016117913,1.5419462954168681,10,3,7
6,7,2025-05-29 10:36:00.033398-04:00,0,0.0,0.1,0.40097392371154644,10,3,7
6,7,2025-05-29 10:36:00.033398-04:00,1,0.45097392371154643,0.5509739237115464,0.8518049538532014,10,3,7
6,7,2025-05-29 10:36:00.033398-04:00,2,0.9018049538532015,1.0018049538532015,1.3027534851028921,10,3,7
6,8,2025-05-29 10:36:00.033398-04:00,0,0.0,0.1,0.400957879305355,10,3,7
6,8,2025-05-29 10:36:00.033398-04:00,1,0.45095787930535497,0.550957879305355,1.1815745540013116,10,3,7
6,8,2025-05-29 10:36:00.033398-04:00,2,1.2315745540013117,1.3315745540013117,1.63242511294029,10,3,7
6,9,2025-05-29 10:36:00.033398-04:00,0,0.0,0.1,0.40080797982402105,10,3,7
6,9,2025-05-29 10:36:00.033398-04:00,1,0.45080797982402104,0.5508079798240211,1.3006109709178224,10,3,7
6,9,2025-05-29 10:36:00.033398-04:00,2,1.3506109709178225,1.4506109709178225,1.7515879891604305,10,3,7
7,0,2025-05-29 10:37:00.039419-04:00,0,0.0,0.1,0.40079332876156776,10,3,7
7,0,2025-05-29 10:37:00.039419-04:00,1,0.45079332876156775,0.5507933287615677,0.8517794790383241,10,3,7
7,0,2025-05-29 10:37:00.039419-04:00,2,0.9017794790383241,1.001779479038324,1.302612258583848,10,3,7
7,1,2025-05-29 10:37:00.039419-04:00,0,0.0,0.1,0.4009944689705625,10,3,7
7,1,2025-05-29 10:37:00.039419-04:00,1,0.4509944689705625,0.5509944689705625,0.8519002942443348,10,3,7
7,1,2025-05-29 10:37:00.039419-04:00,2,0.9019002942443348,1.001900294244335,1.3027104454185454,10,3,7
7,2,2025-05-29 10:37:00.039419-04:00,0,0.0,0.1,0.40081764364309164,10,3,7
7,2,2025-05-29 10:37:00.039419-04:00,1,0.4508176436430916,0.5508176436430916,0.8517192727970035,10,3,7
7,2,2025-05-29 10:37:00.039419-04:00,2,0.9017192727970036,1.0017192727970037,1.3027071271168755,10,3,7
7,3,2025-05-29 10:37:00.039419-04:00,0,0.0,0.1,0.4009156663478048,10,3,7
7,3,2025-05-29 10:37:00.039419-04:00,1,0.4509156663478048,0.5509156663478048,0.8519077646172533,10,3,7
7,3,2025-05-29 10:37:00.039419-04:00,2,0.9019077646172533,1.0019077646172534,1.379815127042027,10,3,7
7,4,2025-05-29 10:37:00.039419-04:00,0,0.0,0.1,0.4009825626175848,10,3,7
7,4,2025-05-29 10:37:00.039419-04:00,1,0.4509825626175848,0.5509825626175848,0.8518405889050976,10,3,7
7,4,2025-05-29 10:37:00.039419-04:00,2,0.9018405889050977,1.0018405889050976,1.3026879344944853,10,3,7
7,5,2025-05-29 10:37:00.039419-04:00,0,0.0,0.1,0.4009907870212864,10,3,7
7,5,2025-05-29 10:37:00.039419-04:00,1,0.45099078702128637,0.5509907870212863,0.9604974395230355,10,3,7
7,5,2025-05-29 10:37:00.039419-04:00,2,1.0104974395230355,1.1104974395230356,1.4114635485292144,10,3,7
7,6,2025-05-29 10:37:00.039419-04:00,0,0.0,0.1,0.40092506513068216,10,3,7
7,6,2025-05-29 10:37:00.039419-04:00,1,0.45092506513068215,0.5509250651306822,0.8518757679318038,10,3,7
7,6,2025-05-29 10:37:00.039419-04:00,2,0.9018757679318038,1.0018757679318038,1.3025642784133644,10,3,7
7,7,2025-05-29 10:37:00.039419-04:00,0,0.0,0.1,0.40071518655062416,10,3,7
7,7,2025-05-29 10:37:00.039419-04:00,1,0.45071518655062415,0.5507151865506241,0.8516954493804493,10,3,7
7,7,2025-05-29 10:37:00.039419-04:00,2,0.9016954493804493,1.0016954493804493,1.3026424292489418,10,3,7
7,8,2025-05-29 10:37:00.039419-04:00,0,0.0,0.1,0.4008007146329397,10,3,7
7,8,2025-05-29 10:37:00.039419-04:00,1,0.4508007146329397,0.5508007146329397,0.8517832643748312,10,3,7
7,8,2025-05-29 10:37:00.039419-04:00,2,0.9017832643748313,1.0017832643748312,1.3027155465844917,10,3,7
7,9,2025-05-29 10:37:00.039419-04:00,0,0.0,0.1,0.4009718127584084,10,3,7
7,9,2025-05-29 10:37:00.039419-04:00,1,0.45097181275840836,0.5509718127584083,0.8517928672136812,10,3,7
7,9,2025-05-29 10:37:00.039419-04:00,2,0.9017928672136812,1.0017928672136813,1.3027337395066065,10,3,7
8,0,2025-05-29 10:38:00.038046-04:00,0,0.0,0.1,0.40073791289529787,10,3,7
8,0,2025-05-29 10:38:00.038046-04:00,1,0.45073791289529785,0.5507379128952978,0.8515382200653823,10,3,7
8,0,2025-05-29 10:38:00.038046-04:00,2,0.9015382200653823,1.0015382200653824,1.3976511549354382,10,3,7
8,1,2025-05-29 10:38:00.038046-04:00,0,0.0,0.1,0.40091839912754457,10,3,7
8,1,2025-05-29 10:38:00.038046-04:00,1,0.45091839912754456,0.5509183991275446,0.9739230340375796,10,3,7
8,1,2025-05-29 10:38:00.038046-04:00,2,1.0239230340375796,1.1239230340375796,1.4248495749954846,10,3,7
