episode_id,policy_path_id,window_start,cycle_id,order_id,order_slot,post_time_s,qty,filled,fill_time_s,cancel_time_s,terminal_time_s,terminal_action
0,6,2025-05-29 10:30:00.006003-04:00,1,11,1,0.4609539437520781,1,False,,0.8511188044531172,0.8511188044531172,cancel
0,6,2025-05-29 10:30:00.006003-04:00,1,12,2,0.4709539437520781,1,False,,0.8511286263926829,0.8511286263926829,cancel
0,6,2025-05-29 10:30:00.006003-04:00,1,13,3,0.4809539437520781,1,False,,0.8513679200863766,0.8513679200863766,cancel
0,6,2025-05-29 10:30:00.006003-04:00,1,14,4,0.49095394375207807,1,False,,0.8513974727004664,0.8513974727004664,cancel
0,6,2025-05-29 10:30:00.006003-04:00,1,15,5,0.5009539437520781,1,False,,0.8514725594551422,0.8514725594551422,cancel
0,6,2025-05-29 10:30:00.006003-04:00,1,16,6,0.510953943752078,1,False,,0.8515153761982213,0.8515153761982213,cancel
0,6,2025-05-29 10:30:00.006003-04:00,1,17,7,0.520953943752078,1,False,,0.8517360281685509,0.8517360281685509,cancel
0,6,2025-05-29 10:30:00.006003-04:00,1,18,8,0.530953943752078,1,False,,0.8518752634993159,0.8518752634993159,cancel
0,6,2025-05-29 10:30:00.006003-04:00,1,19,9,0.5409539437520781,1,False,,0.8519469760814163,0.8519469760814163,cancel
0,6,2025-05-29 10:30:00.006003-04:00,2,20,0,0.9019469760814164,1,True,1.4062386618627611,,1.4062386618627611,fill
0,6,2025-05-29 10:30:00.006003-04:00,2,21,1,0.9119469760814164,1,True,1.4114285350277889,,1.4114285350277889,fill
0,6,2025-05-29 10:30:00.006003-04:00,2,22,2,0.9219469760814164,1,True,1.4117268563724343,,1.4117268563724343,fill
0,6,2025-05-29 10:30:00.006003-04:00,2,23,3,0.9319469760814164,1,False,,1.421861687980338,1.421861687980338,cancel
0,6,2025-05-29 10:30:00.006003-04:00,2,24,4,0.9419469760814164,1,False,,1.4218740744916039,1.4218740744916039,cancel
0,6,2025-05-29 10:30:00.006003-04:00,2,25,5,0.9519469760814164,1,False,,1.422217137986856,1.422217137986856,cancel
0,6,2025-05-29 10:30:00.006003-04:00,2,26,6,0.9619469760814163,1,False,,1.4222431730634846,1.4222431730634846,cancel
0,6,2025-05-29 10:30:00.006003-04:00,2,27,7,0.9719469760814163,1,False,,1.4222530849186201,1.4222530849186201,cancel
0,6,2025-05-29 10:30:00.006003-04:00,2,28,8,0.9819469760814163,1,False,,1.4225155654584325,1.4225155654584325,cancel
0,6,2025-05-29 10:30:00.006003-04:00,2,29,9,0.9919469760814164,1,False,,1.4225517391995544,1.4225517391995544,cancel
