episode_id,policy_path_id,window_start,cycle_id,order_id,order_slot,post_time_s,fill_time_s,qty,impact_left,cost_jump,contribution,cumulative_cost
6,5,2025-05-29 10:36:00.033398-04:00,1,14,4,0.6541077190518502,0.8642393115662649,1,0.001741369593055384,0.001741369593055384,0.001741369593055384,0.009606248596084792
6,5,2025-05-29 10:36:00.033398-04:00,1,15,5,0.6641077190518502,0.869383895312907,1,0.001741369593055384,0.001741369593055384,0.001741369593055384,0.011347618189140176
6,5,2025-05-29 10:36:00.033398-04:00,2,20,0,1.0648085687509903,1.220706610378963,1,0.00128475,0.00128475,0.00128475,0.012632368189140175
6,5,2025-05-29 10:36:00.033398-04:00,2,21,1,1.0748085687509903,1.2273805987093538,1,0.00128475,0.00128475,0.00128475,0.013917118189140175
6,5,2025-05-29 10:36:00.033398-04:00,2,22,2,1.0848085687509903,1.232149647935701,1,0.00128475,0.00128475,0.00128475,0.015201868189140174
6,6,2025-05-29 10:36:00.033398-04:00,0,0,0,0.0,0.4101508316626712,1,0.000473472828441264,0.000473472828441264,0.000473472828441264,0.000473472828441264
6,6,2025-05-29 10:36:00.033398-04:00,0,1,1,0.01,0.4258086740056583,1,0.000473472828441264,0.000473472828441264,0.000473472828441264,0.000946945656882528
6,6,2025-05-29 10:36:00.033398-04:00,1,10,0,0.48670914860572656,0.9202645249319573,1,0.0015015495930553841,0.0015015495930553841,0.0015015495930553841,0.002448495249937912
6,7,2025-05-29 10:36:00.033398-04:00,0,0,0,0.0,0.22152197614238447,1,0.000473472828441264,0.000473472828441264,0.000473472828441264,0.000473472828441264
6,7,2025-05-29 10:36:00.033398-04:00,1,10,0,0.45097392371154643,0.8604138307591411,1,0.001621459593055384,0.001621459593055384,0.001621459593055384,0.0020949324214966482
6,7,2025-05-29 10:36:00.033398-04:00,1,11,1,0.46097392371154644,0.8644381443714975,1,0.001621459593055384,0.001621459593055384,0.001621459593055384,0.003716392014552032
6,7,2025-05-29 10:36:00.033398-04:00,2,20,0,0.9252691745131526,1.135308823856669,1,0.002460138913484779,0.002460138913484779,0.002460138913484779,0.006176530928036811
6,7,2025-05-29 10:36:00.033398-04:00,2,21,1,0.9352691745131526,1.1388715177241486,1,0.002460138913484779,0.002460138913484779,0.002460138913484779,0.00863666984152159
6,8,2025-05-29 10:36:00.033398-04:00,0,0,0,0.0,0.12847536118351258,1,0.00011354858734611058,0.00011354858734611058,0.00011354858734611058,0.00011354858734611058
6,8,2025-05-29 10:36:00.033398-04:00,1,10,0,0.45095787930535497,0.572092177125041,1,0.000762360630807872,0.000762360630807872,0.000762360630807872,0.0008759092181539825
6,8,2025-05-29 10:36:00.033398-04:00,2,20,0,0.9019396755437351,1.109768296071843,1,0.002374488913484779,0.002374488913484779,0.002374488913484779,0.0032503981316387614
6,9,2025-05-29 10:36:00.033398-04:00,0,0,0,0.0,0.1498732795053167,1,0.00011354858734611058,0.00011354858734611058,0.00011354858734611058,0.00011354858734611058
7,0,2025-05-29 10:37:00.039419-04:00,1,10,0,0.45087685727289695,0.6128681855183511,1,0.00042171284182358933,0.00042171284182358933,0.00042171284182358933,0.00042171284182358933
7,0,2025-05-29 10:37:00.039419-04:00,1,11,1,0.46087685727289696,0.6173067054524691,1,0.00042171284182358933,0.00042171284182358933,0.00042171284182358933,0.0008434256836471787
7,0,2025-05-29 10:37:00.039419-04:00,1,12,2,0.47087685727289696,0.6205298289625205,1,0.00042171284182358933,0.00042171284182358933,0.00042171284182358933,0.0012651385254707679
7,1,2025-05-29 10:37:00.039419-04:00,1,10,0,0.4509944689705625,0.5796759176949152,1,0.00042171284182358933,0.00042171284182358933,0.00042171284182358933,0.00042171284182358933
7,2,2025-05-29 10:37:00.039419-04:00,1,10,0,0.4508176436430916,0.6067141791879227,1,0.00042171284182358933,0.00042171284182358933,0.00042171284182358933,0.00042171284182358933
7,2,2025-05-29 10:37:00.039419-04:00,1,11,1,0.46081764364309163,0.6157551319424219,1,0.00042171284182358933,0.00042171284182358933,0.00042171284182358933,0.0008434256836471787
7,2,2025-05-29 10:37:00.039419-04:00,2,20,0,0.9017192727970036,1.142910444342193,1,0.0026308867250644454,0.0026308867250644454,0.0026308867250644454,0.003474312408711624
7,3,2025-05-29 10:37:00.039419-04:00,0,0,0,0.0,0.18422317326331583,1,0.0002047375174175636,0.0002047375174175636,0.0002047375174175636,0.0002047375174175636
7,3,2025-05-29 10:37:00.039419-04:00,0,1,1,0.01,0.20739032268554974,1,0.0002047375174175636,0.0002047375174175636,0.0002047375174175636,0.0004094750348351272
7,3,2025-05-29 10:37:00.039419-04:00,1,10,0,0.4509156663478048,0.5682669880255926,1,0.0003716302734588715,0.0003716302734588715,0.0003716302734588715,0.0007811053082939987
7,3,2025-05-29 10:37:00.039419-04:00,2,20,0,0.9019077646172533,1.0470667677291436,1,0.0021679150372415283,0.0021679150372415283,0.0021679150372415283,0.002949020345535527
7,4,2025-05-29 10:37:00.039419-04:00,1,10,0,0.4509825626175848,0.5957132832560523,1,0.00042171284182358933,0.00042171284182358933,0.00042171284182358933,0.00042171284182358933
7,4,2025-05-29 10:37:00.039419-04:00,2,20,0,0.9018405889050977,1.022959757664208,1,0.0022021750372415287,0.0022021750372415287,0.0022021750372415287,0.002623887879065118
7,4,2025-05-29 10:37:00.039419-04:00,2,21,1,0.9118405889050977,1.0375930173911174,1,0.0022021750372415287,0.0022021750372415287,0.0022021750372415287,0.004826062916306647
7,5,2025-05-29 10:37:00.039419-04:00,0,0,0,0.0,0.10857046869979764,1,0.0002047375174175636,0.0002047375174175636,0.0002047375174175636,0.0002047375174175636
7,5,2025-05-29 10:37:00.039419-04:00,0,1,1,0.01,0.11213047111095398,1,0.0002047375174175636,0.0002047375174175636,0.0002047375174175636,0.0004094750348351272
7,5,2025-05-29 10:37:00.039419-04:00,1,10,0,0.45099078702128637,0.6202918346626443,1,0.0003716302734588715,0.0003716302734588715,0.0003716302734588715,0.0007811053082939987
7,6,2025-05-29 10:37:00.039419-04:00,0,0,0,0.0,0.1260433328652936,1,0.0002047375174175636,0.0002047375174175636,0.0002047375174175636,0.0002047375174175636
7,6,2025-05-29 10:37:00.039419-04:00,1,10,0,0.45092506513068215,0.6352231956584395,1,0.0003966715576412304,0.0003966715576412304,0.0003966715576412304,0.000601409075058794
7,6,2025-05-29 10:37:00.039419-04:00,1,11,1,0.46092506513068215,0.6650271471956982,1,0.0003966715576412304,0.0003966715576412304,0.0003966715576412304,0.0009980806327000245
7,6,2025-05-29 10:37:00.039419-04:00,2,20,0,0.9017546820073787,1.0716423069320538,1,0.002613756725064445,0.002613756725064445,0.002613756725064445,0.0036118373577644696
